2,10.459999999999999
2,16.03
5,34.0
4,13.95
3,26.840000000000003
1,8.36
5,32.99
4,17.02
3,11.89
5,35.69
3,19.32
3,14.809999999999999
3,16.669999999999998
3,19.24
5,26.25
2,10.52
1,5.78
2,9.84
1,3.63
1,1.12
5,29.859999999999996
4,20.82
3,18.41
1,2.66
3,11.709999999999999
3,8.78
4,21.8
3,19.54
3,21.39
2,9.4
5,21.09
5,24.59
3,15.31
3,14.04
5,23.95
1,8.6
5,26.35
3,10.01
1,8.99
3,20.21
3,19.21
2,12.59
3,18.79
5,35.28
5,26.24
2,14.77
3,13.169999999999998
3,16.759999999999998
4,21.89
1,9.94
1,9.86
2,8.34
3,12.78
2,13.780000000000001
2,19.21
1,4.58
4,22.6
2,17.14
2,12.9
4,15.220000000000002
4,28.060000000000002
5,26.520000000000003
4,26.41
2,16.2
3,12.370000000000001
3,16.39
4,20.06
5,28.52
3,12.7
2,10.87
2,7.029999999999999
1,2.07
4,20.0
3,6.6899999999999995
1,2.7
1,2.11
3,15.64
4,26.05
4,21.82
1,6.24
5,24.080000000000002
4,20.240000000000002
4,20.73
5,35.69
1,3.76
2,7.37
1,2.93
2,12.55
1,8.52
5,33.18
5,24.61
4,22.17
3,17.12
1,7.13
5,29.3
4,15.35
2,12.760000000000002
1,5.24
3,17.53
4,23.69
2,12.54
4,31.610000000000003
5,24.18
2,6.4799999999999995
1,4.42
4,27.220000000000002
4,18.15
2,11.59
3,10.07
3,22.44
3,14.120000000000001
4,15.02
4,23.5
5,25.200000000000003
3,23.81
1,2.76
5,31.18
2,12.34
1,3.66
1,5.47
3,23.229999999999997
4,15.080000000000002
4,18.52
3,16.1
4,22.02
5,26.780000000000005
2,12.14
1,8.46
2,10.48
5,18.83
1,3.83
2,12.2
5,31.939999999999998
3,24.11
1,1.7
4,10.34
3,23.44
3,13.98
2,7.890000000000001
5,26.64
5,21.729999999999997
1,1.61
1,4.93
3,10.26
4,33.38
2,6.49
5,18.57
1,5.09
5,25.259999999999998
2,7.5
2,9.98
2,14.89
3,19.56
2,7.61
5,27.830000000000002
1,7.11
2,8.96
1,6.95
4,24.87
2,8.57
5,29.38
5,28.099999999999998
4,24.55
5,35.89
4,33.88
1,4.71
1,8.95
3,19.96
2,10.76
2,11.08
4,18.6
4,25.870000000000005
1,4.09
5,18.76
1,3.51
3,17.44
5,15.88
1,3.29
2,3.99
5,28.939999999999998
1,9.58
4,15.91
5,24.310000000000002
3,19.25
4,30.35
2,17.619999999999997
1,6.96
1,1.9
3,15.73
5,22.27
3,24.59
5,27.86
3,16.98
4,11.81
4,21.35
3,16.61
5,32.07
2,8.56
5,33.25
1,2.08
2,8.37
5,33.46
2,9.93
2,13.23
5,35.75
2,9.39
1,2.29
1,4.59
5,21.61
3,13.09
3,10.719999999999999
3,16.02
2,7.33
1,6.37
4,14.899999999999999
4,19.220000000000002
3,20.21
5,24.709999999999997
4,21.17
1,5.62
2,14.469999999999999
5,36.74
4,30.519999999999996
3,16.1
2,7.12
1,9.41
3,14.6
5,33.61
4,19.65
3,9.54
1,2.49
3,24.57
3,19.02
1,3.09
1,4.52
2,9.65
1,5.54
1,4.89
5,15.350000000000001
4,31.97
5,34.67999999999999
4,17.259999999999998
5,31.200000000000003
5,27.89
4,28.32
3,23.619999999999997
5,30.12
4,18.369999999999997
3,22.97
1,5.88
4,30.799999999999997
4,26.67
4,15.7
5,27.15
5,21.36
3,9.850000000000001
1,1.3
2,5.09
4,25.01
4,24.16
5,36.75
4,25.6
4,25.43
1,1.32
2,11.34
4,21.93
4,21.85
1,5.99
4,18.53
1,9.47
5,28.05
2,11.12
1,3.95
2,14.53
3,13.93
2,7.77
4,31.33
1,8.87
4,21.22
5,29.269999999999996
3,11.31
5,26.490000000000002
3,8.36
5,29.740000000000002
5,26.619999999999997
4,14.269999999999998
3,25.5
5,28.770000000000003
3,17.17
5,27.970000000000002
4,27.200000000000003
4,23.830000000000005
2,7.609999999999999
3,18.25
4,24.35
1,2.79
3,17.18
5,33.93
3,18.36
1,8.36
4,32.169999999999995
4,17.65
5,17.09
3,13.95
4,19.81
2,16.3
2,9.45
1,1.16
1,8.04
2,9.67
4,26.6
2,11.79
2,10.01
3,9.21
4,30.27
5,36.83
4,26.08
3,19.71
3,11.530000000000001
1,3.09
5,27.130000000000003
1,9.9
2,6.15
2,3.55
3,24.33
1,1.26
3,20.83
5,25.52
2,13.88
1,7.53
2,12.89
5,35.51
3,18.39
1,5.3
4,23.21
1,4.09
3,22.29
4,17.009999999999998
1,2.88
3,14.649999999999999
3,20.71
5,35.68
4,17.7
4,23.759999999999998
4,18.42
4,11.99
4,25.669999999999998
1,1.15
2,11.26
5,22.880000000000003
4,27.300000000000004
5,34.85
3,17.71
1,2.04
2,8.95
4,17.86
2,9.18
4,18.970000000000002
3,18.06
1,5.25
1,2.38
3,19.06
5,17.09
3,14.319999999999999
5,21.0
5,28.0
3,19.189999999999998
3,21.53
4,20.970000000000002
5,24.13
4,32.79
2,10.700000000000001
3,15.479999999999999
4,22.52
5,25.44
3,10.989999999999998
4,18.009999999999998
1,3.88
4,21.65
5,21.150000000000002
3,16.79
5,29.640000000000004
4,27.44
2,5.65
5,37.09
5,31.180000000000003
2,11.29
5,27.14
1,8.57
3,13.690000000000001
3,14.370000000000001
4,16.89
2,10.58
5,22.4
1,6.64
3,15.34
2,4.779999999999999
3,19.7
1,2.14
4,31.14
5,34.04
4,19.66
5,40.36
4,17.64
3,13.85
3,12.809999999999999
3,12.48
2,12.82
4,22.759999999999998
4,11.559999999999999
1,7.15
3,15.600000000000001
5,18.21
5,35.51
1,2.27
4,19.83
2,7.3100000000000005
3,20.24
5,20.029999999999998
3,25.839999999999996
3,16.71
2,12.780000000000001
3,17.47
3,14.799999999999999
1,4.7
2,8.22
3,6.67
3,14.72
5,27.39
5,35.25
1,4.43
4,14.86
2,15.440000000000001
2,7.87
1,2.41
3,14.95
1,4.32
2,10.8
3,15.28
4,16.67
3,16.88
1,2.46
5,17.18
2,8.05
1,8.56
3,17.009999999999998
5,23.330000000000002
3,16.81
3,25.980000000000004
4,14.219999999999999
2,13.0
3,20.72
2,12.309999999999999
4,21.65
5,35.78
4,25.319999999999997
3,14.82
1,8.64
5,30.49
5,24.089999999999996
1,2.57
4,8.92
1,4.35
2,7.88
4,32.59
1,7.91
2,13.309999999999999
2,17.189999999999998
3,13.440000000000001
5,20.990000000000002
2,14.440000000000001
2,10.370000000000001
5,39.910000000000004
1,2.15
5,26.63
1,5.13
3,14.73
1,2.07
2,5.1
1,4.9
4,18.5
1,7.29
3,13.23
5,30.46
5,25.79
4,18.77
4,26.81
3,21.62
2,10.46
2,7.92
3,12.75
5,25.209999999999997
4,28.97
2,10.66
4,21.35
3,18.09
3,17.74
2,8.29
1,6.17
1,8.63
2,8.56
2,5.73
3,13.33
5,27.560000000000002
5,29.61
4,20.86
5,23.2
4,19.549999999999997
5,17.349999999999998
3,13.08
2,9.97
1,5.36
3,17.5
5,25.04
1,5.0
5,30.64
4,19.990000000000002
5,37.120000000000005
2,10.440000000000001
2,13.83
5,28.759999999999998
1,6.05
2,13.32
3,14.42
3,13.74
3,21.5
2,8.93
1,3.66
5,27.42
3,12.0
5,26.159999999999997
5,25.87
2,10.969999999999999
4,16.64
3,15.34
5,34.57
1,9.67
4,24.95
4,19.22
2,7.91
5,32.72
2,15.52
5,24.270000000000003
4,27.839999999999996
1,9.49
5,26.08
3,12.14
2,12.29
3,14.280000000000001
2,9.129999999999999
4,30.18
4,33.88
2,9.219999999999999
1,4.96
5,30.06
1,8.32
2,11.01
1,4.39
4,23.07
4,32.510000000000005
1,7.44
5,23.54
5,33.01
2,9.389999999999999
3,9.16
5,13.919999999999998
3,16.84
5,19.529999999999998
5,25.44
4,19.759999999999998
3,17.71
1,4.86
1,3.86
3,14.91
3,16.19
5,20.67
1,1.69
1,5.6
2,4.66
3,16.97
1,7.37
4,22.990000000000002
4,21.02
2,8.690000000000001
4,24.61
3,14.559999999999999
2,9.68
2,8.01
2,12.0
5,30.65
5,23.65
5,31.839999999999996
5,26.48
4,23.37
1,7.6
3,24.45
3,23.73
4,26.65
5,25.909999999999997
5,26.18
5,21.569999999999997
2,11.370000000000001
3,13.05
5,37.28
4,15.830000000000002
1,5.31
2,10.71
5,27.369999999999997
3,20.44
1,8.14
1,8.78
1,7.59
3,11.65
3,19.34
1,1.03
2,3.3099999999999996
1,3.89
1,3.59
2,7.51
1,2.0
2,16.29
5,35.95
1,1.13
4,15.39
2,9.24
3,16.96
3,17.63
2,5.45
2,9.79
3,14.36
1,2.87
2,14.649999999999999
2,7.5
1,4.74
1,9.92
1,1.51
2,7.18
5,23.56
2,11.77
1,6.78
5,32.61
4,20.369999999999997
4,19.919999999999998
5,27.87
5,34.71
3,14.469999999999999
5,23.979999999999997
5,28.379999999999995
2,12.42
2,13.49
2,12.129999999999999
5,30.799999999999997
3,15.989999999999998
2,13.670000000000002
4,22.36
3,22.97
2,16.79
5,23.15
3,18.96
5,23.1
2,16.17
3,18.520000000000003
4,18.23
2,4.68
1,2.54
3,10.4
2,13.1
4,32.61
2,16.240000000000002
2,10.8
1,7.42
1,3.98
2,10.24
1,8.07
3,16.169999999999998
4,25.650000000000002
4,23.179999999999996
2,10.09
4,18.29
4,26.01
3,17.66
3,10.43
1,8.59
4,24.010000000000005
1,6.54
3,19.54
3,12.89
1,8.82
5,25.189999999999998
1,5.56
2,10.57
1,7.75
2,14.3
4,22.84
3,10.58
1,1.72
1,1.12
4,20.42
4,13.600000000000001
1,1.84
1,4.54
1,5.41
5,34.77
2,15.010000000000002
5,38.03
2,18.479999999999997
3,16.79
5,31.23
3,9.67
2,12.73
4,23.669999999999998
3,10.32
1,1.36
3,19.2
5,32.66
1,8.75
2,9.76
4,26.880000000000003
1,2.95
5,19.240000000000002
1,5.43
4,14.39
5,27.080000000000002
4,11.24
5,26.47
5,33.8
3,16.9
3,21.509999999999998
2,16.11
1,4.56
1,3.58
4,31.43
3,25.13
3,15.96
1,2.77
5,20.38
1,1.79
3,16.05
4,26.700000000000003
5,24.11
1,7.41
1,4.55
3,15.02
1,7.58
3,14.43
3,14.530000000000001
4,26.56
5,25.180000000000003
5,27.06
4,26.6
1,5.83
3,22.82
5,37.72
5,33.519999999999996
3,12.39
1,4.78
1,3.56
2,9.149999999999999
3,13.36
1,7.43
1,4.65
5,27.43
4,23.279999999999998
5,30.18
5,28.619999999999997
2,7.13
2,9.73
2,14.620000000000001
3,9.91
5,22.880000000000003
3,22.39
5,19.4
4,31.1
4,24.14
1,9.16
3,13.280000000000001
5,34.77
3,26.689999999999998
3,22.86
2,15.68
3,26.810000000000002
3,13.28
4,16.77
2,2.2800000000000002
4,20.080000000000002
1,1.26
3,16.95
5,26.63
1,2.38
4,22.83
1,8.12
5,20.27
2,10.649999999999999
5,35.89
1,6.1
2,10.280000000000001
2,11.09
3,20.38
3,17.41
5,27.36
5,20.13
4,23.5
3,17.93
3,24.869999999999997
3,20.79
4,20.95
5,32.57
4,18.45
4,27.02
1,6.88
4,24.93
3,19.95
5,11.430000000000001
2,15.350000000000001
5,36.93
1,1.38
3,14.059999999999999
3,17.45
5,38.91
4,14.58
1,1.0
4,19.919999999999998
2,12.41
2,16.49
1,6.29
1,3.95
2,6.35
1,8.36
3,13.59
2,10.39
2,8.459999999999999
3,18.64
4,28.580000000000002
